reviewerID,asin,overall,reviewText
A303TXMEPQXW9D,B00FPJ8GGQ,5.0,"I thought Kendrick Lamar's Good Kid M.A.A.D City ruined me for years to come, until I heard this album.After first listen, I thought there were a few good cuts but the album seemed chaotic and hard to follow. Gambino showed his normal lyrical dexterity and wittiness but I wasn't fond of the production. Something compelled me to do a little more research on Andrew Auernheimer and it lead me to the screenplay that is to accompany this album. I always knew about it just never invested the time.WOW. Reading the screen play takes this album from a decent/good album with a few tolerable tracks to one of the best and most artistic pieces of music I have ever heard. The production makes so much more sense, it really captures the appropriate feeling at that moment in the screenplay. The album is so cohesive, the vision is clear, and deep. Like Lamar's GKMC, this album needs to be reviewed as a whole not by each individual song. Everything fits perfectly, and the screenplay picks up from where the last track on his Camp LP, That Power, left off. It explores &#34;the boy&#34; and his failed relationships and general angst towards the world among other things. After reading the screenplay, every time I listen to the album I have a movie playing in my head.I am a true lover of hip hop Nas, Lupe, Common, Kanye (pre yeezus that was trash), Kendrick, Mos Def, this album absolutely fits in with those other great artist. Bino gets a disresptected regularly, and like GKMC this isn't for everyone, but the quality of this album can not be denied whether you like it or not. Although Bino has said himself he is just a rapper, he showed with this project that he is truly an artist.If you love story telling, artistic, risk taking, self aware artist, you need this in your life. To think Bino did a lot of the production only makes this that much better.Favorite tracksLife: The Biggest Troll (Andrew Auernheimer)Urn - Although just kind of a interludePink Toes3005SweapantsCrawl"
AF118RSWRJ1D6,B00FPM19UI,5.0,"I watched this as soon as I closed the door behind the UPS lady who brought it. I recommend it to any Nightwish fan and especially to any fans they lost because of Annette, their previous singer. Floor Jansen is 10 times better than Annette and at least as good as Tarja.It seems to be about half older Tarja stuff and half newer Annette stuff but Floor nails it all and leaves you begging for more. Floor has me excited for the next Nightwish album."
A2S8DZ2ZEPQ3L6,B00FPM19UI,5.0,"When purchasing Showtime Storytime, I wasn't sure if I would like it, but being a big Nightwish fan I knew it was a must. First...I really love Anette Olzon, her voice, her beauty, and she just worked for Nightwish's last 2 albums. Nightwish had to make minor changes to accomodate Anette's singing style, and it worked! It was just ashamed to had learn that Anette only lasted 2 albums. Second...I'm not a big Floor Jansen fan. I own a couple After Forever albums and ReVamp's debut album, and to me they're just so and so. Now don't get me wrong, Floor Jansen is beautiful and has a great voice, but I just never cared for the sound and style with her previous bands. So when the news came out that Floor Jansen was made permanent as the leading lady, I had no high hopes when purchasing this. After first watch and listen to this DVD concert, it was so AWESOME, I had to watch it again the next day! I knew Nightwish would perform excellent as always, but Floor Jansen BLEW me away! She sang each song with excellence and as if it was her own! Nightwish had never disappoint and this was no exception! I'm looking forward to there next album with Floor under the helm! I had purchased the 2cd/2dvd set, in excellent widescreen picture with a 5.1 surround sound. This was worth the pre-order wait!"
A2M52GKY2V6P5W,B00FQ5F5MC,5.0,"This is a wonderful album. The songs are varied in sound and the lyrics feed the intellect. The songs hold a lot of wisdom and really move me emotionally (Laughter Lines always gives me the chills). There isn't a song on this album that I do not like, and I have quite a few favorites. Typically, if one song pops up randomly on my MP3 player, I have to then go listen to the entire album. I would definitely recommend this version over the shorter one as the extra songs are very worth it. I can't really fault this album for anything.On a side note, I recently saw this band live and they sound just as great in person. Go see them if you get the chance."
A6PEUBK1WCM1F,B00FQ5F5MC,5.0,"In writing a concert preview for this band, I sampled the songs on this album and was blown away. Every track is strong and the bonus disc songs are well worth it, too. Sort of like the Thompson Twins--meets--Muse. All songs are catchy and Top 40 worthy."
AQ969QPG7OS78,B00FR0GT9Y,1.0,"This CD sucks, period. Vocals are lame, lyrics are pathetic, and music is just crap..........All I want is some great music from a once great band, not a political vegetarian promo. What a shame, once such a GREAT band........ At least I still have their first 2 albums to listen to......."
A1JOP899FR66X1,B00FR0GT9Y,2.0,"Not much more to add than what so many others have said.  Marginal music.  Horrible sound quality.  To have to wait ten years and then get this dumped on me was quite the disappointment.  The terrible sound quality is really shocking in this day and age, and inexcusable.  The songs sound like are all mastered from different sources and places.  I pre-ordered before I could read the reviews, and they are all correct.  I only gave it two stars because it is still &#34;Boston&#34;, but that is a gift.  Should have waited and saved the money...."
AQLG7X3TM23JP,B00FR0GT9Y,1.0,"Sorry Tom, I loved the first 2 albums but.....Without Brad Delp and with a really bad drum machine??? Really, it's sad."
ABTIAH9WOGQL3,B00FR0GT9Y,1.0,"This album is total garbage and should have never seen the light of day, sadely from someone that produced two brilliant and memorable albums...but that was a long time ago."
A2QW4YNZTHERR4,B00FR0GT9Y,3.0,"First off, very glad Boston produced new music.  Music usually takes time to really grow on you or fade out.  I gave it three stars for effort and I don't know if it'll hold up, but Tom and the band have put forth the effort and I appreciate that.  Every great artist has swings of creativity and they often don't know the impact or lack of.  Freedom is great.  We can say we really liked something or not, but constantly comparing everything they do to their first album is not beneficial.  Sort of like, &#34;Well, I think I'd like you if you looked and talked like you did in high school.&#34;  Same thing with Rush.  Dig the new stuff or let it go.  Give them credit for the efforts instead of vanishing with no new material.  Thank You Tom and Boston!"
A1WPNXAP6JM8K7,B00FR0GT9Y,4.0,I have listen to this band from the first day they came out.the first Boston album is a rock classic and should be a staple in any classic rock collection.So when I saw this LP I had to get it.Is it as good as the first three LP's I would say no. This is  why I only gave 4 stars instead of 5. Is it a good a disc YES.But lets face it the songs on that first Boston LP  are pretty hard to beet from ANY band out there.If you are a old rock dude or gal like me check it out.Tom Scholz still has one of the coolest guitar tones ever and to think he made all his  effects from scratch is a pretty cool thing as well.I'm not going to get into the deep discussion of tone or how the disc was recorded or bla bla bla of it.All I will say is it is a good revival from one of the best bands out of the 70's check it out it will be worth it I'm glad I got it.
A3QJAMEJZUPCXE,B00FR0GT9Y,2.0,"I am a Boston fan, having grown up with this group at a time when my older brother actually sported one of their graphic belt-buckles on his leisure suit (really).  Being a long-time guitarist (30+ years), I even owned one of the original Rockman X100's back in the day (wish I still owned it), so I am familiar with what goes into making music and owning a signature sound.  Anyway, I had high hopes for this album, given that most of what Sholtz put out after &#34;Third Stage&#34; was pretty lackluster (3rd stage being the beginning of the end), but at least each album up to Corporate America (boo!) contained at least a few memorable; dare I say &#34;decent&#34; songs.Needless to say, all the hype about &#34;Life, Love, and Hope&#34; (with Delp making a cameo from the grave) reignited my appetite for something finally worth buying.  Sadly, however; this album is nothing less than an exercise in due patience.  My wife (who also likes the band) was like: &#34;I hate to tell you this, but that album sucks,&#34; and she was right.  I just completed my second listen to this thing and I found myself constantly looking at the track counter on my iPod because I just wanted the pain to end.  Sholtz' over-the-top guitar orgy, steps all over the vocals and that droning high-hat of the drum machine literally drove me mad.Not only, but the instrument arrangements felt like a hodge-podge of overly-produced chaos thrown into the mix with very little of what is heard making any cohesive sense and the constant punishment of singing about &#34;love&#34; had the opposite effect, as I found myself hating the constant belly-ache of wussy-inspired lyrics more than I felt inspired towards giving somebody a big kiss.I thought about giving it one star, but there are two songs that are listenable, but where these two songs failed was via Sholtz's decision to add some kind of crazy, flamenco-eseque acoustic leads with odd time signatures over the chorus, drowning out the vocals and making my ears cringe.On the subject of vocals: give it up Sholtz, your voice is worse than mine, and that is pretty bad.They should rename this album: &#34;Hype, Blah, and No Hope&#34; because it is a total waste of time and money."
